date,nd_total_mwh,is_holiday,min_temp °c,max_temp °c,rain mm,humidity %,cloud_cover %,wind_speed km/h,StringencyIndex_Average,is_weekend,hdd,month_sin,month_cos,dow_sin,dow_cos,demand_lag_1,demand_lag_7,demand_roll_mean_7,demand_roll_mean_30,demand_roll_std_7,hdd_x_weekend
2014-08-09,625088.0,0,12.031548393703703,20.308599744190506,4.28743621666504,76.80143829530162,41.09049589890952,14.528711582780709,0.0,1,0.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,733739.5,645399.5,697890.5714285715,715584.35,55513.88282404578,0.0
2014-08-10,618921.0,0,11.9139412888432,18.04263024487539,18.851205170946592,86.7989318650268,66.30220902468571,18.595380458234377,0.0,1,0.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,625088.0,595859.5,694988.9285714285,711563.3333333334,59127.98579523808,0.0
2014-08-11,671943.0,0,11.300069887209254,18.38025280489313,2.021766610897868,76.11111360914403,37.44383121748749,23.17479121737931,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,618921.0,708004.5,698283.4285714285,707329.4666666667,53010.09693399821,0.0
2014-08-12,697841.5,0,11.128029193607516,17.815423574453373,2.294270920798635,76.38781569262439,47.59150927727424,19.15519066585462,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,671943.0,732670.0,693131.7857142857,707691.45,53656.25971624919,0.0
2014-08-13,715017.5,0,10.876611656396012,19.504135098223816,1.3409636828085147,80.3540550594049,45.85474640154174,15.960744635167806,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,697841.5,736557.5,688156.2857142857,710083.7166666667,50924.10538966365,0.0
2014-08-14,749001.0,0,10.718966178881258,18.367567918356347,6.952286532517483,80.62045536438961,57.169023978206525,10.23655664714984,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,715017.5,733003.5,685079.1428571428,709831.7,48083.52574748434,0.0
2014-08-15,730365.5,0,10.542784947046894,19.019753348156385,1.2385084946505964,81.01433426954758,53.66440857637981,10.365914002004876,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,749001.0,733739.5,687364.5,709808.95,51030.79544418388,0.0
2014-08-16,620866.0,0,10.304265148242392,17.410423370376208,0.4353592581819577,77.74940371971206,60.9412005122091,16.160985811965265,0.0,1,0.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,730365.5,625088.0,686882.5,709018.9333333333,50533.27552216926,0.0
2014-08-17,582437.0,0,11.166907784044067,16.990679927953384,1.7351267054888646,76.63235868762646,59.60903023944153,22.04197042098169,0.0,1,0.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,620866.0,618921.0,686279.3571428572,704167.65,51411.32038577683,0.0
2014-08-18,714480.0,0,9.53649895539537,17.524130465303315,1.0370481411889438,75.62765200429595,49.50959135022617,15.202482567998882,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,582437.0,671943.0,681067.3571428572,699049.35,60435.4689384386,0.0
2014-08-19,737393.0,0,7.985121775672969,16.208027074155495,1.210208055134766,74.43626448794211,46.16426352484541,13.03582322639116,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,714480.0,697841.5,687144.0714285715,699941.3833333333,61494.36430642934,0.0
2014-08-20,747818.5,0,7.163136551720408,16.535251917895085,0.5980695237429031,73.88576241201017,31.91297401224807,9.877819369086833,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,737393.0,715017.5,692794.2857142857,702818.6666666666,64389.94026363317,0.0
2014-08-21,741638.0,0,8.249326775858606,16.125762707676177,3.067878012689174,77.9148294240672,50.33391099875119,13.927935650043556,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,747818.5,749001.0,697480.1428571428,702635.8666666667,67399.89929190565,0.0
2014-08-22,728698.5,0,9.3893111418265,17.16053536694181,0.884809841879536,76.54629877782365,53.36494057850713,11.727636000834996,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,741638.0,730365.5,696428.2857142857,701851.9166666666,66513.47150505873,0.0
2014-08-23,642989.0,0,7.595100051904446,16.441100240860234,1.522836740540962,76.42927987007415,32.19851875321637,11.620080172821396,0.0,1,0.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,728698.5,620866.0,696190.1428571428,700928.25,66374.55157708428,0.0
2014-08-24,625890.5,0,7.190839181906273,17.453567204332142,0.1585984840754652,73.05300813739262,31.743176430980487,7.877252716869486,0.0,1,0.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,642989.0,582437.0,699350.5714285715,697042.1333333333,62610.17426000788,0.0
2014-08-25,665470.0,1,10.775864122348931,15.028870111399089,14.345056069279526,91.7676991762413,86.23514651695598,13.910744699710284,0.0,0,0.47112988860091143,-0.8660254037844384,-0.5000000000000004,0.0,1.0,625890.5,714480.0,705558.2142857143,692912.9,49963.41766136784,0.0
2014-08-26,739551.0,0,10.488342952416335,16.484987250709292,4.843621353011946,86.5539074138776,62.374873358438926,15.685478191527158,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,665470.0,737393.0,698556.7857142857,692859.3166666667,51901.16452840212,0.0
2014-08-27,746092.0,0,9.442820052007711,18.031008188534848,0.9216999508124852,82.21984427928673,57.45685012671225,13.441953354106586,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,739551.0,747818.5,698865.0714285715,696547.7833333333,52175.97477241692,0.0
2014-08-28,742520.0,0,12.761647074234176,20.28143029633726,1.8744580214497395,82.2689608433698,50.05008394824898,14.541705627784394,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,746092.0,741638.0,698618.4285714285,696954.0333333333,51909.3967813332,0.0
2014-08-29,718775.0,0,12.367971401043842,18.6180724561228,2.75922059518491,84.56492252505416,68.67581034309798,18.926814823821164,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,742520.0,728698.5,698744.4285714285,697450.2333333333,52032.147372580024,0.0
2014-08-30,644378.5,0,12.18201196851114,18.22949075186208,0.7103287388104859,82.12919725877649,57.96296108531188,16.254371000978832,0.0,1,0.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,718775.0,642989.0,697326.7857142857,697374.4833333333,51208.68347413614,0.0
2014-08-31,631718.5,0,10.722913197252383,19.19105988644458,0.1426983848275756,81.20978175360804,47.04123551267258,10.784100433995912,0.0,1,0.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,644378.5,625890.5,697525.2857142857,694231.8666666667,50965.062815824436,0.0
2014-09-01,766512.0,0,11.439541678335535,17.933370787435436,0.9727980457890152,87.01426053745074,58.24639510286104,9.254723495109156,0.0,0,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,631718.5,665470.0,698357.8571428572,690804.2333333333,49629.90372472722,0.0
2014-09-02,773334.5,0,10.82223162254379,20.05836689951953,0.0195153277934168,80.84830171223201,40.08874456951889,6.964452031907834,0.0,0,0.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,766512.0,739551.0,712792.4285714285,694841.3166666667,53046.586659293374,0.0
2014-09-03,781972.0,0,13.00171246559886,20.39684902703137,0.2206567415293837,81.2225776224715,50.48441196209377,9.143730088645713,0.0,0,0.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,773334.5,746092.0,717618.6428571428,700757.15,57256.61096452017,0.0
2014-09-04,784146.5,0,12.070544866365108,20.57743333130896,0.0748632805920893,82.32681993189723,50.60987445504635,8.024977815828471,0.0,0,0.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,781972.0,742520.0,722744.3571428572,703222.7333333333,61666.61559662915,0.0
2014-09-05,770248.5,0,12.77596798963583,20.22025758165115,0.3946327413169468,81.90392220639873,54.92362985233419,5.734130172710752,0.0,0,0.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,784146.5,718775.0,728691.0,704938.6166666667,65762.49950009187,0.0
2014-09-06,686167.5,0,11.647980272253694,18.93511537060045,0.9495039280551766,83.20704340069764,62.51107419827793,6.165681369402047,0.0,1,0.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,770248.5,644378.5,736044.3571428572,706061.65,67328.09438903737,0.0
2014-09-07,643808.0,0,10.049191264317058,18.750573936296945,0.284140802242095,79.1505908925278,30.118231245984536,8.10050113545585,0.0,1,0.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,686167.5,631718.5,742014.2142857143,704500.45,59208.71405027907,0.0
2014-09-08,753446.0,0,8.741103065361983,18.8993345271028,0.0,77.6875034268982,26.37723854825896,6.366240602307941,0.0,0,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,643808.0,766512.0,743741.2857142857,701502.7333333333,55516.46515738418,0.0
2014-09-09,771763.5,0,8.487174303291617,19.010131662965826,0.0,78.62527599592731,25.16690019261934,5.156445202576093,0.0,0,0.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,753446.0,773334.5,741874.7142857143,705781.3333333334,54838.786227490295,0.0
2014-09-10,771792.0,0,9.454238953216908,19.48516062409748,0.0,78.85699060495111,16.660817217793856,7.371239693795735,0.0,0,0.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,771763.5,781972.0,741650.2857142857,710876.0833333334,54691.595433586,0.0
2014-09-11,776233.5,0,9.86680232163594,18.876991304468625,0.0,82.24443225855151,30.490847630823914,8.013293860178619,0.0,0,0.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,771792.0,784146.5,740196.0,714204.3833333333,53564.44924107417,0.0
2014-09-12,761530.5,0,9.9953002780367,19.70620480950872,0.0668641256682605,81.98824294231083,44.94654573578301,8.772104615242007,0.0,0,0.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,776233.5,770248.5,739065.5714285715,716817.45,52556.33677257186,0.0
2014-09-13,678217.5,0,11.130507609373682,17.696570600004083,0.0691618209608887,80.70753103448192,63.39265751560883,13.368836085834364,0.0,1,0.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,761530.5,686167.5,737820.1428571428,718367.8833333333,51791.97419300724,0.0
2014-09-14,650188.5,0,10.323182471541683,18.454066686271187,0.0871162611636971,85.83654403985258,66.21084275510076,12.551972415036897,0.0,1,0.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,678217.5,643808.0,736684.4285714285,716008.4333333333,53181.923836506525,0.0
2014-09-15,770155.5,0,11.68720668517458,19.100648568915016,0.3630989019419049,87.7236307098271,69.29325091299944,8.43649100130339,0.0,0,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,650188.5,753446.0,737595.9285714285,713335.8666666667,51347.8350520771,0.0
2014-09-16,779751.5,0,12.33618175677985,20.76493370012311,0.2640265463824371,85.82196991816505,48.67937182773724,8.810289005231997,0.0,0,0.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,770155.5,771763.5,739983.0,718312.1833333333,52581.07255229405,0.0
2014-09-17,784364.0,0,12.966400384894454,20.21240927786434,0.0421251462040786,87.79638578723014,63.10750128962017,10.941401085641353,0.0,0,0.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,779751.5,771792.0,741124.1428571428,724889.3333333334,53464.99338719188,0.0
2014-09-18,786946.0,0,14.277757660331504,22.181084108929014,0.6289346569499709,86.62890823141564,54.22725452405886,10.811945088366642,0.0,0,0.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,784364.0,776233.5,742920.1428571428,727218.8,54859.85414270752,0.0
2014-09-19,790390.5,0,13.900684632792643,20.453285199807528,3.919995659057375,87.93096189313782,68.29249249278784,6.616768774914933,0.0,0,0.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,786946.0,761530.5,744450.5,728870.5666666667,56079.889386329545,0.0
2014-09-20,699587.0,0,12.069613134234338,18.03429290888397,0.945845090309064,88.57852803319524,77.18168933296026,8.457037084755214,0.0,1,0.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,790390.5,678217.5,748573.3571428572,730289.6333333333,58551.253195177866,0.0
2014-09-21,653802.0,0,8.700469826207392,17.198200712475188,0.0219630751257225,79.6484727313565,32.89052180503057,10.956417661378936,0.0,1,0.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,699587.0,650188.5,751626.1428571428,728887.9333333333,54702.186963982545,0.0
2014-09-22,763782.5,0,7.365890428633354,18.005425379183983,0.0114087926278475,79.348565767801,25.340513279276653,7.961757660085629,0.0,0,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,653802.0,770155.5,752142.3571428572,726391.3833333333,53591.16492615645,0.0
2014-09-23,782568.5,0,8.61240047857325,17.325111031501894,1.2742044417395342,80.98213181467138,40.05455436001032,10.030033873736228,0.0,0,0.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,763782.5,779751.5,751231.9285714285,730417.8333333334,53287.420650831744,0.0
2014-09-24,771445.5,0,8.984969101979328,16.309200173637706,1.8587836364657868,80.13356600076861,39.18762081737085,14.5996813230544,0.0,0,0.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,782568.5,784364.0,751634.3571428572,735640.4333333333,53548.69483447597,0.0
2014-09-25,773354.5,0,7.911188536813431,18.323424075548875,0.2455160942507036,84.38729272951736,50.25409488211347,13.99897274500263,0.0,0,0.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,771445.5,786946.0,749788.8571428572,739172.95,52443.917789792315,0.0
2014-09-26,752310.5,0,10.782791942836756,18.550300073344843,0.1297704021229926,81.1006288834594,44.87606805506346,13.27513967914152,0.0,0,0.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,773354.5,790390.5,747847.2142857143,740299.7333333333,51072.633731980764,0.0
2014-09-27,687664.5,0,9.518002064867526,18.708565773333213,0.0,80.77846080452137,30.12557857720841,7.657970341317832,0.0,1,0.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,752310.5,699587.0,742407.2142857143,740507.0166666667,47702.75683495008,0.0
