date,nd_total_mwh,is_holiday,min_temp °c,max_temp °c,rain mm,humidity %,cloud_cover %,wind_speed km/h,pmi,rsi_mom_change,rsi_volume,StringencyIndex_Average
2018-06-13,642928.0,0,10.353660781704065,19.00964069448689,1.2345970945066609,74.16135175244506,47.01510704277679,13.20859861316042,54.4,-0.4,100.8,0.0
2018-06-14,596666.5,0,12.45859666151884,18.24829361983473,0.820679097814186,74.34720550435459,61.21832046212906,24.13038370318427,54.4,-0.4,100.8,0.0
2018-06-15,638105.5,0,10.73192395715953,17.385737363382017,0.3036462550364646,71.47139509671413,49.195496843688446,11.197923779145231,54.4,-0.4,100.8,0.0
2018-06-16,573081.0,0,11.093130599674607,16.727380889009314,3.953235397602561,79.26907382343981,66.70869982191194,15.437351183487747,54.4,-0.4,100.8,0.0
2018-06-17,561718.5,0,10.946642149950494,16.831880154331515,0.4708763918738931,81.52557610922702,78.00984872103857,16.35745120773113,54.4,-0.4,100.8,0.0
2018-06-18,618368.5,0,13.42475324488842,19.14054978880472,0.09719731975376,81.28565693730823,76.94251049399215,18.77195166493775,54.4,-0.4,100.8,0.0
2018-06-19,670795.5,0,13.71665755593251,20.07593187350953,1.085139547905148,80.55231296880889,70.97158437521284,14.96181427305869,54.4,-0.4,100.8,0.0
2018-06-20,649259.5,0,11.802507134095173,19.323979432832672,1.8254068020149048,80.17029962953848,63.907778435018265,18.282667222182745,54.4,-0.4,100.8,0.0
2018-06-21,601203.0,0,9.76062764117038,16.654120582313297,0.0,64.09146777031434,13.553310088616207,18.432799356001308,54.4,-0.4,100.8,0.0
2018-06-22,610108.0,0,9.078505812142296,19.03226105022536,0.0,65.5541673202873,9.300315210092526,11.398832816911556,54.4,-0.4,100.8,0.0
2018-06-23,558060.5,0,9.847053783430852,19.701717724274044,0.0,66.8609808360476,25.94663269908773,10.96744414432534,54.4,-0.4,100.8,0.0
2018-06-24,540695.5,0,10.369358188375028,22.667284696745018,0.0,63.867206357544674,12.885694335063729,6.620713534299348,54.4,-0.4,100.8,0.0
2018-06-25,650012.5,0,13.141644321651183,26.262507041276944,0.0,62.9521455794304,2.044589969631842,6.514963574069808,54.4,-0.4,100.8,0.0
